test_id,config,claim_index,claim,supported,reason
5df91e4cb4555450,B0,9,Authorities are warning the public to verify the legitimacy of any company before sharing personal information or making payments.,False,No such warning about verifying companies appears in evidence.
5df91e4cb4555450,B1,1,Nicola Sturgeon had her WhatsApp messages set to auto-delete,False,"Evidence says her messages were deleted entirely, not set to auto-delete."
5df91e4cb4555450,B1,2,Nicola Sturgeon's deputy had their WhatsApp messages set to auto-delete,True,Article says John Swinney's WhatsApp messaging was set to auto-delete.
5df91e4cb4555450,B1,3,The auto-deletion of WhatsApp messages led to concerns about transparency,True,Hoy's comments about spin and secrecy suggest transparency concerns.
5df91e4cb4555450,B1,4,The auto-deletion of WhatsApp messages led to concerns about compliance with freedom of information laws,True,David Hamilton expressed concern about spirit of freedom of information law.
5df91e4cb4555450,B1,5,There are accounts of individuals being scammed,True,Evidence includes a scam victim's account of fraud.
5df91e4cb4555450,B1,6,One scam victim described a scammer who initially appeared professional,True,Victim said the scammer seemed 'so professional'.
5df91e4cb4555450,B1,7,The scammer mocked the victim after gaining access to her bank account,True,Scammer mocked her after tricking her into giving access to her account.
5df91e4cb4555450,B1,8,Scammers use deceptive tactics,True,"Spoofing described as a scam tactic, showing deception."
5df91e4cb4555450,B1,9,Scammers use spoofing of legitimate organizations as a tactic,True,Evidence explicitly describes spoofing of legitimate organizations' phone numbers.
5df91e4cb4555450,M,1,The evidence does not provide relevant information regarding individuals being scammed via WhatsApp job messages.,True,Evidence has no mention of WhatsApp job scam messages.
5df91e4cb4555450,M,2,The content discusses topics related to the UK Covid Inquiry.,True,Multiple entries explicitly reference the UK Covid Inquiry.
5df91e4cb4555450,M,3,The content discusses the deletion of WhatsApp messages by officials.,True,Evidence extensively discusses deletion of WhatsApp messages by officials.
5df91e4cb4555450,M,4,The content includes a separate account of a bank fraud victim.,True,"Evidence includes a separate story about Wendy Falconer, a bank fraud victim."
5df91e4cb4555450,M,5,The bank fraud victim was scammed over the phone.,True,Evidence states scammer called her and mocked her over the phone.
5df91e4cb4555450,M,6,The content does not address scams specifically involving job messages on WhatsApp.,True,No mention of job-related WhatsApp scams anywhere in evidence.
5df91e4cb4555450,M_nocap,1,The evidence does not provide any information regarding individuals being scammed via WhatsApp job messages.,True,No mention of WhatsApp job scams anywhere in evidence.
5df91e4cb4555450,M_nocap,2,The evidence primarily discusses topics related to the Covid inquiry.,True,Multiple entries focus on Covid inquiry topics.
5df91e4cb4555450,M_nocap,3,The evidence discusses the deletion of WhatsApp messages by officials.,True,Several excerpts discuss WhatsApp deletion by officials.
5df91e4cb4555450,M_nocap,4,The evidence discusses a separate account of a bank fraud victim's experience with a scammer.,True,Evidence includes a bank fraud scam victim's account.
5df91e4cb4555450,M_nocap,5,There is insufficient evidence to summarize the query topic.,False,"Evidence clearly covers identifiable topics, contradicting insufficiency claim."
62994d7bd0e2311d,B0,1,A mother's child was a victim of knife crime.,False,Evidence doesn't state Dr O'Malley's child was a knife crime victim.
62994d7bd0e2311d,B0,2,The mother has been actively campaigning for mandatory jail sentences for individuals caught carrying knives.,True,Dr O'Malley said mandatory prison sentences for carrying a knife are needed.
62994d7bd0e2311d,B0,3,The mother argues that tougher laws are necessary to deter knife-related violence.,False,Evidence doesn't explicitly link her argument to deterring violence.
62994d7bd0e2311d,B0,4,The mother argues that tougher laws are necessary to protect young people from the dangers associated with knives.,False,No statement ties tougher laws to protecting young people from her.
62994d7bd0e2311d,B0,5,The mother's advocacy has gained attention.,False,No mention of her advocacy gaining attention.
62994d7bd0e2311d,B0,6,The mother's advocacy has highlighted the emotional toll of knife crime on families.,True,"Interview described as highly emotional, showing emotional toll on family."
62994d7bd0e2311d,B0,7,The mother's advocacy has highlighted the need for stronger legal measures to address knife crime.,True,"She calls for mandatory prison sentences, indicating need for stronger measures."
62994d7bd0e2311d,B0,8,The campaign has sparked discussions about the effectiveness of current laws.,False,No mention of discussions about effectiveness of current laws sparked by campaign.
62994d7bd0e2311d,B0,9,The campaign has sparked discussions about the balance between punishment and rehabilitation.,False,No mention of punishment versus rehabilitation debate.
62994d7bd0e2311d,B1,1,A consultant anaesthetist strongly advocates for mandatory prison sentences for carrying knives.,True,"Dr O'Malley, a consultant anaesthetist, advocated mandatory prison sentences for carrying knives."
62994d7bd0e2311d,B1,2,The consultant anaesthetist equates carrying a knife to carrying a gun.,True,She said carrying a knife was 'no different' to carrying a gun.
62994d7bd0e2311d,B1,3,The consultant anaesthetist emphasizes the lethal potential of carrying a knife.,True,"She said a knife 'is a lethal weapon,' emphasizing lethality."
62994d7bd0e2311d,B1,4,Idris Elba echoes the sentiment about knife crime.,False,"Evidence shows Elba's views differ from O'Malley's, not echoing her sentiment."
62994d7bd0e2311d,B1,5,Idris Elba is campaigning against knife crime.,True,Elba described as 'a prominent campaigner on knife crime.'
62994d7bd0e2311d,B1,6,Idris Elba warns against criminalizing young people without addressing their safety.,True,He said not to criminalise without offering opportunity to feel safe.
62994d7bd0e2311d,B1,7,Idris Elba warns against criminalizing young people without addressing community involvement.,True,"He mentioned wanting whole community involved, tied to criminalisation concern."
62994d7bd0e2311d,B1,8,There is a divide in approaches to knife crime.,True,Evidence shows contrasting views between Elba and Dr O'Malley.
62994d7bd0e2311d,B1,9,Some people call for stricter penalties for knife crime.,True,"Dr O'Malley calls for mandatory prison sentences, a stricter penalty."
62994d7bd0e2311d,B1,10,Others advocate for more supportive measures for youth regarding knife crime.,True,Elba advocates support and community involvement for young people.
62994d7bd0e2311d,B1,11,There is a call for legislative action to address knife carrying.,True,"Elba criticizes slow progress of bill banning weapons, calling for action."
62994d7bd0e2311d,B1,12,There is a call for legislative action to address the consequences of knife carrying.,False,"Evidence discusses banning knives, not specifically consequences of carrying them."
62994d7bd0e2311d,M,1,A consultant anaesthetist advocates for mandatory prison sentences for carrying knives.,True,"Dr O'Malley, a consultant anaesthetist, said mandatory prison sentences needed."
62994d7bd0e2311d,M,2,The consultant anaesthetist equates carrying a knife to carrying a gun.,True,She said carrying a knife was 'no different' to carrying a gun.
62994d7bd0e2311d,M,3,The consultant anaesthetist emphasizes the lethal potential of carrying a knife.,True,She called the knife a 'lethal weapon'.
62994d7bd0e2311d,M,4,The consultant anaesthetist's husband echoes her sentiment.,True,Her husband also spoke critically about knife crime in same interview.
62994d7bd0e2311d,M,5,The consultant anaesthetist's husband describes knife crime in England as an 'epidemic'.,True,Husband Dr Sanjoy Kumar described knife crime as an 'epidemic'.
62994d7bd0e2311d,M,6,The consultant anaesthetist's husband criticizes current legislation as being too lenient.,True,"He said existing legislation appeared 'easy-going', implying too lenient."
62994d7bd0e2311d,M,7,Idris Elba is a campaigner on knife crime.,True,Elba is described as a prominent campaigner on knife crime.
62994d7bd0e2311d,M,8,Idris Elba highlights the need for a balanced approach that considers the experiences of young people.,True,He said experiences of young people should not be overlooked.
62994d7bd0e2311d,M,9,Idris Elba suggests that criminalization should not occur without providing young people with a sense of safety.,True,He said not to criminalise without offering opportunity to feel safe.
62994d7bd0e2311d,M,10,Idris Elba suggests that criminalization should not occur without community involvement.,True,He said whole community should be involved.
